25337,0.36
25433,0.36
25529,0.37
25625,0.36
25720,0.38
25817,0.39
25912,0.38
26008,0.40
26104,0.42
26200,0.40
26296,0.38
26391,0.35
26487,0.31
26584,0.29
26679,0.24
26775,0.22
26870,0.20
26967,0.20
27063,0.20
27158,0.20
27254,0.20
27350,0.21
27446,0.20
27542,0.18
27637,0.18
27734,0.15
27830,0.13
27925,0.11
28021,0.13
28116,0.15
28213,0.17
28309,0.17
28404,0.20
28500,0.20
28596,0.20
28692,0.19
28788,0.19
28883,0.18
28980,0.16
29075,0.15
29171,0.14
29267,0.13
29363,0.12
29459,0.12
29554,0.13
29650,0.13
29747,0.13
29842,0.13
29938,0.13
30033,0.12
30130,0.10
30226,0.11
30321,0.12
30417,0.11
30513,0.09
30609,0.08
30705,0.09
30800,0.08
30897,0.06
30992,0.03
31088,0.05
31184,0.08
31280,0.08
31376,0.08
31471,0.08
31567,0.06
31664,0.08
31759,0.10
31855,0.10
31950,0.10
32047,0.10
32143,0.67
32238,3.40
32334,12.64
32430,56.19
32526,171.38
32622,288.67
32717,372.69
32814,449.36
32909,522.60
33005,593.30
33101,662.61
33197,730.81
33293,799.09
33388,867.66
33484,934.93
33581,1001.10
33676,1066.15
33772,1128.06
33867,1182.53
33964,1201.98
34060,1201.98
34155,1149.32
34251,1094.23
34347,1071.96
34443,1056.45
34539,1044.34
34634,1034.67
34731,1025.99
34826,1018.03
34922,1005.22
35018,960.49
35113,895.54
35210,830.06
35305,764.95
35401,700.75
35497,637.40
35593,574.72
35689,512.52
35784,450.59
35880,389.11
35977,328.18
36072,267.25
36168,206.46
36263,146.04
36360,85.64
36456,30.43
36551,7.07
36647,4.97
36743,4.51
36839,4.21
36935,3.98
37030,3.83
37127,3.69
37222,3.58
37318,3.49
37414,3.44
37510,3.41
37606,3.35
37701,3.29
37797,3.23
37894,3.16
37989,3.10
38085,3.05
38180,3.01
38277,2.98
38373,2.90
38468,2.83
38564,2.83
38660,3.90
38756,3.84
38852,3.24
38947,1.51
39044,-0.24
39139,-1.99
39235,-3.76
39331,-5.50
39427,-7.23
39523,-8.95
39618,-10.66
39714,-12.37
39811,-14.08
39906,-15.80
40002,-17.55
40097,-19.30
40194,-21.02
40290,-23.84
40385,-25.02
40481,-25.05
40577,-25.05
40673,-25.02
40769,-25.00
40864,-25.00
40961,-24.99
41056,-24.98
41152,-24.98
41247,-24.98
41344,-24.98
41440,-24.98
41535,-24.99
41631,-25.00
41728,-25.00
41823,-24.96
41919,-24.96
42014,-24.98
42110,-24.97
42207,-24.98
42302,-24.98
42398,-25.02
42493,-25.07
42590,-25.09
42686,-25.09
42781,-25.12
42877,-25.14
42973,-25.15
43069,-25.16
43164,-25.17
43260,-25.13
43357,-25.09
43452,-25.09
43548,-25.10
43643,-25.08
43740,-25.09
43836,-25.10
43931,-25.10
44027,-25.13
44123,-25.13
44219,-25.13
44315,-25.15
44410,-25.16
44507,-25.16
44602,-25.16
44698,-25.16
44794,-25.17
44890,-25.16
44986,-25.19
45081,-25.21
45177,-25.20
45274,-25.21
45369,-25.21
45465,-25.17
45560,-25.17
45657,-25.16
45753,-25.15
45848,-25.12
45944,-25.08
46040,-25.07
46136,-25.09
46232,-25.09
46327,-25.06
46424,-25.03
46519,-25.02
46615,-25.02
46711,-25.02
46807,-25.00
46903,-25.01
46998,-25.02
47094,-25.03
47191,-25.05
47286,-25.04
47382,-25.02
47477,-25.00
47574,-25.00
47670,-25.02
47765,-25.02
47861,-25.00
47956,-24.99
48053,-25.00
48149,-25.00
48244,-25.02
48340,-25.00
48436,-25.00
48532,-25.02
48628,-25.02
48723,-25.01
48820,-25.00
48915,-24.98
49011,-24.98
49107,-24.95
49203,-24.94
49299,-24.94
49394,-24.92
49490,-24.92
49587,-24.93
49682,-24.93
49778,-24.92
49873,-24.91
49970,-24.92
50066,-24.95
50161,-24.93
50257,-24.92
50353,-24.93
50449,-24.96
50545,-24.99
50640,-25.00
50737,-25.02
50832,-25.04
50928,-25.05
51024,-25.07
51120,-25.09
51216,-25.09
51311,-25.08
51407,-25.09
51504,-25.11
51599,-25.14
51695,-25.13
51790,-25.11
51887,-25.11
51983,-25.09
52078,-25.06
