165401,-1.41
0967,33.32
521062,33.32
521157,33.30
521253,33.32

520489,33.31
520585,33.29
520680,33.29
520775,33.30
520871,33.32
520967,33.32
521062,33.32
521157,33.30
521253,33.32

520489,33.31
520585,33.29
520680,33.29
520775,33.30
520871,33.32
520967,33.32
521062,33.32
521157,33.30
521253,33.32
4402,0.01
4498,0.01
4593,0.01
4688,0.01
4784,-0.01
4880,-0.01
4975,-0.02
5070,-0.02
5166,-0.01
5261,-0.01
5357,-0.03
5452,-0.03
5548,-0.03
5643,-0.05
5739,-0.06
5834,-0.07
5929,-0.06
6025,-0.06
6120,-0.08
6216,-0.09
6311,-0.09
6407,-0.07
6502,-0.06
6598,-0.07
6693,-0.06
6789,-0.06
6884,-0.08
6979,-0.06
7075,-0.05
7171,-0.05
7266,-0.07
7361,-0.08
7457,-0.06
7553,-0.06
7648,-0.08
7743,-0.08
7838,-0.07
7934,-0.06
8030,-0.07
8125,-0.08
8220,-0.10
8316,-0.09
8412,-0.10
8507,-0.11
8602,-0.12
8697,-0.11
8794,-0.11
8889,-0.13
8984,-0.12
9079,-0.10
9176,-0.09
9271,-0.08
9366,-0.08
9461,-0.09
9556,-0.08
9653,-0.08
9748,-0.08
9843,-0.07
9938,-0.08
10035,-0.09
10130,-0.08
10225,-0.08
10320,-0.08
10416,-0.10
10512,-0.13
10607,-0.13
10702,-0.13
10798,-0.15
10894,-0.14
10989,-0.15
11084,-0.15
11180,-0.15
11276,-0.15
11371,-0.13
11466,-0.15
11561,-0.15
11657,-0.13
11753,-0.12
11848,-0.13
11943,-0.13
12039,-0.11
12135,-0.10
12230,-0.10
12325,-0.10
12421,-0.12
12516,-0.13
12612,-0.15
12707,-0.16
12803,-0.16
12898,-0.17
12994,-0.17
13089,-0.17
13185,-0.16
13280,-0.16
13375,-0.17
13471,-0.17
13566,-0.17
13662,-0.15
13757,-0.15
13853,-0.14
13948,-0.13
14044,-0.13
14139,-0.13
14234,-0.13
14330,-0.13
14426,-0.12
14521,-0.10
14616,-0.10
14712,-0.10
14808,-0.09
14903,-0.08
14998,-0.08
15093,-0.08
15190,-0.07
15285,-0.06
15380,-0.08
15475,-0.08
15570,-0.07
15667,-0.06
15762,-0.03
15857,-0.03
15952,-0.03
16049,-0.03
16144,-0.03
16239,-0.05
16334,-0.06
16430,-0.06
16526,-0.08
16621,-0.10
16716,-0.09
16812,-0.10
16908,-0.11
17003,-0.10
17098,-0.10
17193,-0.09
17290,-0.10
17385,-0.11
17480,-0.13
17575,-0.13
17671,-0.12
17767,-0.11
17862,-0.12
17957,-0.12
18053,-0.10
18149,-0.09
18244,-0.08
18339,-0.07
18435,-0.08
18530,-0.08
18626,-0.07
18721,-0.09
18817,-0.09
18912,-0.13
19008,-0.14
19103,-0.13
19198,-0.13
19294,-0.13
19389,-0.13
19485,-0.15
19580,-0.13
19676,-0.11
19771,-0.13
19866,-0.15
19962,-0.17
20058,-0.15
20153,-0.15
20248,-0.16
20344,-0.15
20440,-0.13
20535,-0.12
20630,-0.10
20725,-0.10
20822,-0.13
20917,-0.14
21012,-0.15
21107,-0.14
21203,-0.13
21299,-0.14
21394,-0.15
21489,-0.17
21584,-0.17
21681,-0.19
21776,-0.20
21871,-0.20
21966,-0.17
22063,-0.17
22158,-0.18
22253,-0.20
22348,-0.22
22444,-0.19
22540,-0.15
22635,-0.13
22730,-0.13
22825,-0.13
22922,-0.12
23017,-0.10
23112,-0.09
23207,-0.07
23303,-0.05
23399,-0.01
23494,0.01
23589,0.01
23685,-0.01
23780,-0.01
23876,-0.01
23971,0.01
24067,0.02
24162,0.01
24258,0.00
24353,-0.01
24449,0.01
24544,0.01
24639,0.02
24735,0.00
24830,-0.01
24926,-0.02
25021,-0.01
25117,-0.01
25212,-0.01
25308,0.01
25403,0.02
25498,0.01
25594,0.00
25690,0.00
25785,0.01
25880,0.03
25976,0.01
26072,0.01
26167,0.00
26262,-0.01
26357,-0.01
26454,-0.01
26549,-0.01
26644,-0.03
26739,-0.06
26835,-0.08
26931,-0.10
27026,-0.11
27121,-0.11
27216,-0.11
27313,-0.10
27408,-0.11
27503,-0.12
27598,-0.12
27695,-0.10
27790,-0.08
27885,-0.06
27980,-0.06
28076,-0.08
28172,-0.08
28267,-0.09
28362,-0.09
28457,-0.10
28553,-0.10
28649,-0.10
28744,-0.09
28839,-0.08
28935,-0.08
29031,-0.08
29126,-0.10
29221,-0.09
29317,-0.09
29412,-0.08
29508,-0.09
29603,-0.10
29699,-0.10
29794,-0.10
29890,-0.09
29985,-0.08
30081,-0.07
30176,-0.07
30271,-0.07
30367,-0.07
30462,-0.06
30558,-0.06
30653,-0.06
30748,-0.04
30844,-0.04
30940,-0.05
31035,-0.06
31130,-0.06
31226,-0.05
31322,-0.05
31417,-0.03
31512,-0.03
31607,-0.01
31704,0.00
31799,-0.01
31894,-0.01
31989,0.01
32086,-0.01
32181,-0.03
32276,-0.06
32371,-0.06
32466,-0.07
32563,-0.08
32658,-0.08
32753,-0.10
32848,-0.10
32944,-0.10
33040,-0.10
33135,-0.11
33230,-0.11
33326,-0.12
33422,-0.12
33517,-0.10
33612,-0.08
33708,-0.08
33803,-0.07
33899,-0.06
33994,-0.06
34089,-0.05
34185,-0.04
34281,-0.02
34376,-0.03
34471,-0.02
34567,-0.01
34662,-0.01
34758,-0.02
34853,0.00
34949,0.01
35044,0.01
35139,0.00
4314,0.00
4409,-0.01
4504,0.01
4600,0.01
4696,0.00
4791,-0.01
4886,-0.01
4981,-0.02
5078,-0.03
5173,-0.02
5268,-0.02
5363,-0.03
5458,-0.03
5555,-0.03
5650,-0.02
5745,-0.03
5840,-0.03
5937,-0.02
6032,0.00
6127,0.01
6222,0.02
6318,0.02
6414,0.01
6509,0.01
6604,0.01
6700,0.02
6795,0.02
6891,0.01
6986,0.03
7081,0.06
7177,0.06
7273,0.05
7368,0.05
7463,0.07
7559,0.08
7654,0.08
7750,0.07
7845,0.06
7941,0.06
8036,0.06
8132,0.06
8227,0.08
8323,0.09
8418,0.09
8513,0.08
8609,0.11
8705,0.12
8800,0.12
8895,0.13
8990,0.13
9086,0.13
9182,0.13
9277,0.13
9372,0.13
9468,0.13
9564,0.15
9659,0.16
9754,0.18
9849,0.20
9946,0.20
10041,0.19
10136,0.17
10231,0.20
10327,0.20
10423,0.18
10518,0.17
10613,0.15
10708,0.15
10805,0.14
10900,0.11
10995,0.08
11090,0.08
11186,0.09
11282,0.09
11377,0.07
11472,0.05
11568,0.03
11664,0.02
11759,0.03
11854,0.02
11950,0.01
12045,-0.01
12141,-0.01
12236,-0.01
12332,-0.01
12427,0.00
12522,0.01
12618,0.03
12713,0.03
12809,0.04
12904,0.05
13000,0.31
13095,5.33
13191,38.24
13286,84.46
13381,120.05
13477,153.06
13573,184.35
13668,214.80
13763,244.49
13858,273.09
13955,301.49
14050,329.69
14145,357.20
14240,384.43
14337,411.53
14432,438.21
14527,464.34
14622,485.78
14717,485.78
14814,476.55
14909,439.61
15004,404.28
15099,370.97
15195,339.26
15291,308.19
15386,277.77
15481,248.41
15577,219.24
15672,190.28
15768,161.98
15863,133.93
15959,106.02
16054,78.53
16150,51.28
16245,24.07
16340,-0.42
16436,-10.54
16531,-11.63
16627,-12.13
16722,-12.53
16818,-12.74
16913,-12.85
17008,-12.93
17104,-13.00
17200,-13.06
17295,-13.11
17390,-13.15
17486,-13.19
17582,-13.23
17677,-13.29
17772,-13.34
17867,-13.41
17964,-13.47
18059,-13.51
18154,-13.56
18249,-13.61
18344,-13.69
18441,-13.75
18536,-13.75
18631,-12.65
18726,-12.71
18822,-13.45
18918,-14.54
19013,-15.69
19108,-16.83
19204,-17.95
19300,-19.06
19395,-20.16
19490,-21.24
19586,-22.33
19681,-23.39
19777,-24.44
19872,-25.46
19968,-26.51
20063,-27.53
20158,-28.57
20254,-30.77
20349,-31.11
20445,-31.11
20540,-31.12
20636,-31.09
20731,-31.03
20827,-30.99
20922,-30.96
21017,-30.93
21113,-30.90
21209,-30.87
21304,-30.84
21399,-30.81
21494,-30.80
21591,-30.79
21686,-30.79
21781,-30.80
21876,-30.79
21972,-30.77
22068,-30.77
22163,-30.76
22258,-30.73
22353,-30.71
22450,-30.70
22545,-30.69
22640,-30.67
22735,-30.64
22831,-30.62
22927,-30.61
23022,-30.61
23117,-30.60
23213,-30.60
23309,-30.58
23404,-30.57
23499,-30.56
23595,-30.55
23690,-30.54
23786,-30.52
23881,-30.52
23976,-30.53
24072,-30.53
24167,-30.54
24263,-30.53
24358,-30.54
24454,-30.55
24549,-30.55
24645,-30.55
24740,-30.56
24836,-30.58
24931,-30.59
25026,-30.58
25122,-30.57
25218,-30.55
25313,-30.54
